transcript_id	gene_id
ENST00000221200	ENSG00000104756
ENST00000221222	ENSG00000051128
ENST00000221232	ENSG00000088038
ENST00000221233	ENSG00000077348
ENST00000221249	ENSG00000032444
ENST00000221264	ENSG00000011422
ENST00000221265	ENSG00000006712
ENST00000221283	ENSG00000076944
ENST00000221307	ENSG00000186529
ENST00000221315	ENSG00000256087
ENST00000221327	ENSG00000167384
ENST00000221355	ENSG00000128000
ENST00000221363	ENSG00000104774
ENST00000221399	ENSG00000104804
ENST00000221403	ENSG00000104808
ENST00000221413	ENSG00000183207
ENST00000221418	ENSG00000104823
ENST00000221419	ENSG00000104824
ENST00000221431	ENSG00000104835
ENST00000221444	ENSG00000104848
ENST00000221448	ENSG00000104852
ENST00000221452	ENSG00000104856
ENST00000221455	ENSG00000104859
ENST00000221459	ENSG00000104863
ENST00000221462	ENSG00000104866
ENST00000221466	ENSG00000104870
ENST00000221476	ENSG00000104879
ENST00000221480	ENSG00000104883
ENST00000221485	ENSG00000104888
ENST00000221486	ENSG00000104889
ENST00000221494	ENSG00000104897
ENST00000221496	ENSG00000104899
ENST00000221498	ENSG00000104901
ENST00000221504	ENSG00000104907
ENST00000221515	ENSG00000104918
ENST00000221538	ENSG00000104941
ENST00000221543	ENSG00000104946
ENST00000221554	ENSG00000104957
ENST00000221561	ENSG00000104964
ENST00000221566	ENSG00000104969
ENST00000221567	ENSG00000290933
ENST00000221573	ENSG00000104976
ENST00000221576	ENSG00000104979
ENST00000221665	ENSG00000179943
ENST00000221671	ENSG00000105072
ENST00000221700	ENSG00000186115
ENST00000221730	ENSG00000105131
ENST00000221735	ENSG00000105136
ENST00000221742	ENSG00000105143
ENST00000221770	ENSG00000105171
ENST00000221784	ENSG00000105185
ENST00000221797	ENSG00000105198
ENST00000221801	ENSG00000105202
ENST00000221804	ENSG00000105205
ENST00000221818	ENSG00000105219
ENST00000221847	ENSG00000105246
ENST00000221855	ENSG00000105254
ENST00000221856	ENSG00000105255
ENST00000221859	ENSG00000105258
ENST00000221891	ENSG00000105290
ENST00000221899	ENSG00000105298
ENST00000221905	ENSG00000004777
ENST00000221922	ENSG00000105321
ENST00000221930	ENSG00000105329
ENST00000221943	ENSG00000105341
ENST00000221954	ENSG00000105352
ENST00000221957	ENSG00000105355
ENST00000221972	ENSG00000105369
ENST00000221973	ENSG00000105370
ENST00000221975	ENSG00000105372
ENST00000221978	ENSG00000105374
ENST00000221980	ENSG00000105376
ENST00000221992	ENSG00000105388
ENST00000221996	ENSG00000105392
ENST00000222002	ENSG00000105398
ENST00000222005	ENSG00000105401
ENST00000222008	ENSG00000105404
ENST00000222032	ENSG00000105427
ENST00000222033	ENSG00000105428
ENST00000222115	ENSG00000105509
ENST00000222120	ENSG00000105514
ENST00000222122	ENSG00000105516
ENST00000222139	ENSG00000187266
ENST00000222145	ENSG00000105538
ENST00000222157	ENSG00000105550
ENST00000222190	ENSG00000105583
ENST00000222212	ENSG00000105605
ENST00000222214	ENSG00000105607
ENST00000222219	ENSG00000105612
ENST00000222224	ENSG00000105617
ENST00000222247	ENSG00000105640
ENST00000222248	ENSG00000105641
ENST00000222249	ENSG00000105642
ENST00000222250	ENSG00000105643
ENST00000222254	ENSG00000105647
ENST00000222256	ENSG00000105649
ENST00000222266	ENSG00000205155
ENST00000222271	ENSG00000105664
ENST00000222275	ENSG00000105668
ENST00000222284	ENSG00000105677
ENST00000222286	ENSG00000105679
ENST00000222304	ENSG00000105697
ENST00000222305	ENSG00000105698
ENST00000222307	ENSG00000105700
ENST00000222308	ENSG00000105701
ENST00000222329	ENSG00000105722
ENST00000222330	ENSG00000105723
ENST00000222339	ENSG00000105732
ENST00000222345	ENSG00000105738
ENST00000222374	ENSG00000105767
ENST00000222381	ENSG00000005421
ENST00000222382	ENSG00000021461
ENST00000222388	ENSG00000285292
ENST00000222390	ENSG00000019991
ENST00000222396	ENSG00000290531
ENST00000222399	ENSG00000091136
ENST00000222402	ENSG00000078967
ENST00000222462	ENSG00000002745
ENST00000222481	ENSG00000158516
ENST00000222482	ENSG00000128510
ENST00000222511	ENSG00000105793
ENST00000222543	ENSG00000105825
ENST00000222547	ENSG00000105829
ENST00000222553	ENSG00000105835
ENST00000222567	ENSG00000105849
ENST00000222572	ENSG00000105854
ENST00000222573	ENSG00000105855
ENST00000222574	ENSG00000105856
ENST00000222584	ENSG00000105866
ENST00000222597	ENSG00000105879
ENST00000222644	ENSG00000105926
ENST00000222673	ENSG00000105953
ENST00000222674	ENSG00000105954
ENST00000222690	ENSG00000105968
ENST00000222693	ENSG00000105971
ENST00000222718	ENSG00000105996
ENST00000222725	ENSG00000106003
ENST00000222726	ENSG00000106004
ENST00000222728	ENSG00000106006
ENST00000222747	ENSG00000106025
ENST00000222761	ENSG00000106038
ENST00000222792	ENSG00000106069
ENST00000222800	ENSG00000106077
ENST00000222803	ENSG00000106080
ENST00000222812	ENSG00000106089
ENST00000222823	ENSG00000106100
ENST00000222902	ENSG00000106178
ENST00000222969	ENSG00000106245
ENST00000222982	ENSG00000106258
ENST00000222990	ENSG00000106266
ENST00000223023	ENSG00000106299
ENST00000223026	ENSG00000106302
ENST00000223028	ENSG00000106304
ENST00000223029	ENSG00000106305
ENST00000223051	ENSG00000106327
ENST00000223054	ENSG00000106330
ENST00000223061	ENSG00000106333
ENST00000223073	ENSG00000106344
ENST00000223076	ENSG00000184414
ENST00000223084	ENSG00000106355
ENST00000223095	ENSG00000106366
ENST00000223114	ENSG00000106384
ENST00000223122	ENSG00000106392
ENST00000223127	ENSG00000106397
ENST00000223129	ENSG00000106399
ENST00000223136	ENSG00000214253
ENST00000223145	ENSG00000106415
ENST00000223167	ENSG00000106436
ENST00000223190	ENSG00000106459
ENST00000223208	ENSG00000106477
ENST00000223210	ENSG00000106479
ENST00000223215	ENSG00000106484
ENST00000223271	ENSG00000106538
ENST00000223273	ENSG00000241127
ENST00000223293	ENSG00000106560
ENST00000223321	ENSG00000106588
ENST00000223324	ENSG00000106591
ENST00000223336	ENSG00000106603
ENST00000223357	ENSG00000106624
ENST00000223361	ENSG00000106628
ENST00000223364	ENSG00000106631
ENST00000223368	ENSG00000106635
ENST00000223369	ENSG00000106636
ENST00000223398	ENSG00000106665
ENST00000223423	ENSG00000095303
ENST00000223428	ENSG00000081386
ENST00000223459	ENSG00000229809
ENST00000223500	ENSG00000086065
ENST00000223517	ENSG00000106686
ENST00000223528	ENSG00000106692
ENST00000223641	ENSG00000106803
ENST00000223642	ENSG00000106804
ENST00000223791	ENSG00000106948
ENST00000223795	ENSG00000106952
ENST00000223836	ENSG00000106992
ENST00000223862	ENSG00000107018
ENST00000223864	ENSG00000107020
ENST00000223865	ENSG00000107021
ENST00000223951	ENSG00000107105
ENST00000224073	ENSG00000107223
ENST00000224140	ENSG00000107290
ENST00000224237	ENSG00000026025
ENST00000224337	ENSG00000095585
ENST00000224356	ENSG00000095596
ENST00000224652	ENSG00000107669
ENST00000224721	ENSG00000107736
ENST00000224756	ENSG00000107771
ENST00000224784	ENSG00000107796
ENST00000224949	ENSG00000107959
ENST00000224950	ENSG00000107960
ENST00000225171	ENSG00000108176
ENST00000225174	ENSG00000108179
ENST00000225235	ENSG00000108239
ENST00000225275	ENSG00000005381
ENST00000225276	ENSG00000070731
ENST00000225296	ENSG00000005100
ENST00000225298	ENSG00000011260
ENST00000225308	ENSG00000013306
ENST00000225328	ENSG00000083454
ENST00000225371	ENSG00000121053
ENST00000225387	ENSG00000108255
ENST00000225388	ENSG00000108256
ENST00000225394	ENSG00000108262
ENST00000225430	ENSG00000108298
ENST00000225441	ENSG00000108309
ENST00000225474	ENSG00000108342
ENST00000225504	ENSG00000213246
ENST00000225512	ENSG00000108379
ENST00000225519	ENSG00000197417
ENST00000225525	ENSG00000213977
ENST00000225538	ENSG00000108405
ENST00000225550	ENSG00000108417
ENST00000225567	ENSG00000108433
ENST00000225573	ENSG00000108439
ENST00000225576	ENSG00000175106
ENST00000225577	ENSG00000108443
ENST00000225587	ENSG00000108452
ENST00000225603	ENSG00000108468
ENST00000225609	ENSG00000108474
ENST00000225614	ENSG00000108479
ENST00000225648	ENSG00000108511
ENST00000225655	ENSG00000108518
ENST00000225665	ENSG00000108528
ENST00000225688	ENSG00000108551
ENST00000225696	ENSG00000108559
ENST00000225698	ENSG00000108561
ENST00000225719	ENSG00000108582
ENST00000225724	ENSG00000108587
ENST00000225726	ENSG00000108588
ENST00000225728	ENSG00000108590
ENST00000225729	ENSG00000108591
ENST00000225737	ENSG00000108599
ENST00000225740	ENSG00000108602
ENST00000225742	ENSG00000108604
ENST00000225760	ENSG00000224383
ENST00000225777	ENSG00000108639
ENST00000225792	ENSG00000108654
ENST00000225823	ENSG00000108684
ENST00000225831	ENSG00000108691
ENST00000225842	ENSG00000108702
ENST00000225844	ENSG00000181374
ENST00000225873	ENSG00000108733
ENST00000225899	ENSG00000108759
ENST00000225916	ENSG00000108773
ENST00000225927	ENSG00000108784
ENST00000225929	ENSG00000108786
ENST00000225941	ENSG00000108798
ENST00000225964	ENSG00000108821
ENST00000225969	ENSG00000108826
ENST00000225972	ENSG00000108829
ENST00000225983	ENSG00000108840
ENST00000225992	ENSG00000108849
ENST00000226004	ENSG00000108861
ENST00000226021	ENSG00000108878
ENST00000226067	ENSG00000108924
ENST00000226091	ENSG00000108947
ENST00000226094	ENSG00000108950
ENST00000226105	ENSG00000108961
ENST00000226193	ENSG00000109047
ENST00000226207	ENSG00000109061
ENST00000226218	ENSG00000109072
ENST00000226225	ENSG00000109079
ENST00000226230	ENSG00000109084
ENST00000226247	ENSG00000109101
ENST00000226253	ENSG00000109107
ENST00000226279	ENSG00000004468
ENST00000226284	ENSG00000029559
ENST00000226299	ENSG00000002549
ENST00000226317	ENSG00000124875
ENST00000226319	ENSG00000077684
ENST00000226328	ENSG00000018189
ENST00000226355	ENSG00000079557
ENST00000226359	ENSG00000081051
ENST00000226382	ENSG00000109132
ENST00000226413	ENSG00000109163
ENST00000226432	ENSG00000109182
ENST00000226444	ENSG00000109193
ENST00000226460	ENSG00000109208
ENST00000226522	ENSG00000109270
ENST00000226524	ENSG00000109272
ENST00000226574	ENSG00000109320
ENST00000226725	ENSG00000109466
ENST00000226730	ENSG00000109471
ENST00000226760	ENSG00000109501
ENST00000226796	ENSG00000109534
ENST00000226798	ENSG00000109536
ENST00000226951	ENSG00000109684
ENST00000227065	ENSG00000109794
ENST00000227135	ENSG00000064199
ENST00000227155	ENSG00000085117
ENST00000227157	ENSG00000134333
ENST00000227163	ENSG00000066336
ENST00000227214	ENSG00000021300
ENST00000227251	ENSG00000109846
ENST00000227266	ENSG00000109861
ENST00000227322	ENSG00000109917
ENST00000227348	ENSG00000109943
ENST00000227349	ENSG00000109944
ENST00000227378	ENSG00000109971
ENST00000227451	ENSG00000110042
ENST00000227471	ENSG00000110057
ENST00000227474	ENSG00000110060
ENST00000227495	ENSG00000110080
ENST00000227503	ENSG00000168066
ENST00000227507	ENSG00000110092
ENST00000227520	ENSG00000110104
ENST00000227524	ENSG00000110107
ENST00000227525	ENSG00000110108
ENST00000227618	ENSG00000110200
ENST00000227638	ENSG00000110218
ENST00000227665	ENSG00000110243
ENST00000227667	ENSG00000110245
ENST00000227752	ENSG00000110324
ENST00000227756	ENSG00000110328
ENST00000227758	ENSG00000110330
ENST00000227868	ENSG00000110435
ENST00000227880	ENSG00000110446
ENST00000227918	ENSG00000110484
ENST00000228027	ENSG00000062282
ENST00000228136	ENSG00000110696
ENST00000228140	ENSG00000110700
ENST00000228251	ENSG00000060138
ENST00000228264	ENSG00000013573
ENST00000228284	ENSG00000075856
ENST00000228289	ENSG00000090612
ENST00000228306	ENSG00000089157
ENST00000228307	ENSG00000089159
ENST00000228318	ENSG00000075415
ENST00000228345	ENSG00000002016
ENST00000228347	ENSG00000013503
ENST00000228425	ENSG00000110841
ENST00000228434	ENSG00000110848
ENST00000228437	ENSG00000110851
ENST00000228438	ENSG00000110852
ENST00000228463	ENSG00000110876
ENST00000228468	ENSG00000110881
ENST00000228476	ENSG00000110887
ENST00000228495	ENSG00000110906
ENST00000228506	ENSG00000110917
ENST00000228510	ENSG00000110921
ENST00000228515	ENSG00000110925
ENST00000228534	ENSG00000110944
ENST00000228567	ENSG00000110975
ENST00000228606	ENSG00000111012
ENST00000228641	ENSG00000111046
ENST00000228644	ENSG00000111049
ENST00000228682	ENSG00000111087
ENST00000228705	ENSG00000111110
ENST00000228740	ENSG00000111144
ENST00000228741	ENSG00000111145
ENST00000228799	ENSG00000111203
ENST00000228811	ENSG00000111215
ENST00000228820	ENSG00000111224
ENST00000228825	ENSG00000111229
ENST00000228827	ENSG00000111231
ENST00000228837	ENSG00000111241
ENST00000228841	ENSG00000111245
ENST00000228843	ENSG00000111247
ENST00000228850	ENSG00000111254
ENST00000228862	ENSG00000111266
ENST00000228865	ENSG00000111269
ENST00000228872	ENSG00000111276
ENST00000228887	ENSG00000111291
ENST00000228916	ENSG00000111319
ENST00000228918	ENSG00000111321
ENST00000228922	ENSG00000111325
ENST00000228928	ENSG00000111331
ENST00000228936	ENSG00000111339
ENST00000228938	ENSG00000111341
ENST00000228945	ENSG00000111348
ENST00000228955	ENSG00000111358
ENST00000229002	ENSG00000111404
ENST00000229003	ENSG00000111405
ENST00000229022	ENSG00000111424
ENST00000229030	ENSG00000111432
ENST00000229134	ENSG00000111536
ENST00000229135	ENSG00000111537
ENST00000229179	ENSG00000111581
ENST00000229195	ENSG00000111596
ENST00000229201	ENSG00000111602
ENST00000229214	ENSG00000111615
ENST00000229238	ENSG00000111639
ENST00000229239	ENSG00000111640
ENST00000229243	ENSG00000111644
ENST00000229251	ENSG00000111652
ENST00000229264	ENSG00000111664
ENST00000229265	ENSG00000111665
ENST00000229266	ENSG00000111666
ENST00000229268	ENSG00000111667
ENST00000229270	ENSG00000111669
ENST00000229277	ENSG00000111674
ENST00000229281	ENSG00000111678
ENST00000229304	ENSG00000111701
ENST00000229307	ENSG00000111704
ENST00000229314	ENSG00000111711
ENST00000229328	ENSG00000111725
ENST00000229329	ENSG00000111726
ENST00000229330	ENSG00000111727
ENST00000229332	ENSG00000111729
ENST00000229335	ENSG00000111732
ENST00000229340	ENSG00000111737
ENST00000229379	ENSG00000111775
ENST00000229384	ENSG00000257218
ENST00000229387	ENSG00000111783
ENST00000229390	ENSG00000111786
ENST00000229395	ENSG00000111790
ENST00000229402	ENSG00000111796
ENST00000229405	ENSG00000065029
ENST00000229447	ENSG00000009765
ENST00000229465	ENSG00000232774
ENST00000229471	ENSG00000010810
ENST00000229554	ENSG00000111834
ENST00000229563	ENSG00000111843
ENST00000229570	ENSG00000111850
ENST00000229583	ENSG00000111863
ENST00000229595	ENSG00000111875
ENST00000229633	ENSG00000111911
ENST00000229634	ENSG00000111912
ENST00000229708	ENSG00000111981
ENST00000229729	ENSG00000204385
ENST00000229758	ENSG00000112029
ENST00000229768	ENSG00000112038
ENST00000229769	ENSG00000112039
ENST00000229771	ENSG00000112041
ENST00000229794	ENSG00000112062
ENST00000229795	ENSG00000112062
ENST00000229812	ENSG00000112079
ENST00000229829	ENSG00000204252
ENST00000229854	ENSG00000112118
ENST00000229866	ENSG00000112130
ENST00000229903	ENSG00000112167
ENST00000229913	ENSG00000164627
ENST00000229922	ENSG00000112186
ENST00000229955	ENSG00000112218
ENST00000229971	ENSG00000112234
ENST00000230036	ENSG00000112293
ENST00000230048	ENSG00000112304
ENST00000230050	ENSG00000112306
ENST00000230053	ENSG00000112309
ENST00000230056	ENSG00000112312
ENST00000230085	ENSG00000112335
ENST00000230113	ENSG00000235200
ENST00000230122	ENSG00000112365
ENST00000230124	ENSG00000112367
ENST00000230173	ENSG00000112414
ENST00000230256	ENSG00000112494
ENST00000230301	ENSG00000112539
ENST00000230321	ENSG00000112559
ENST00000230323	ENSG00000112561
ENST00000230340	ENSG00000112578
ENST00000230354	ENSG00000112592
ENST00000230361	ENSG00000112599
ENST00000230381	ENSG00000112619
ENST00000230402	ENSG00000112640
ENST00000230413	ENSG00000112651
ENST00000230418	ENSG00000112655
ENST00000230419	ENSG00000112655
ENST00000230431	ENSG00000112667
ENST00000230449	ENSG00000112685
ENST00000230461	ENSG00000112697
ENST00000230480	ENSG00000112715
ENST00000230495	ENSG00000178458
ENST00000230510	ENSG00000112742
ENST00000230529	ENSG00000112761
ENST00000230538	ENSG00000112769
ENST00000230565	ENSG00000112796
ENST00000230568	ENSG00000112799
ENST00000230582	ENSG00000112812
ENST00000230588	ENSG00000112818
ENST00000230640	ENSG00000039123
ENST00000230658	ENSG00000016082
ENST00000230671	ENSG00000011083
ENST00000230771	ENSG00000112855
ENST00000230792	ENSG00000112874
ENST00000230859	ENSG00000112941
ENST00000230882	ENSG00000112964
ENST00000230895	ENSG00000112977
ENST00000230901	ENSG00000112983
ENST00000230914	ENSG00000112996
ENST00000230990	ENSG00000113070
ENST00000231004	ENSG00000113083
ENST00000231009	ENSG00000113088
ENST00000231021	ENSG00000113100
ENST00000231061	ENSG00000113140
ENST00000231121	ENSG00000113196
ENST00000231130	ENSG00000113205
ENST00000231134	ENSG00000113209
ENST00000231136	ENSG00000113211
ENST00000231137	ENSG00000113212
ENST00000231173	ENSG00000113248
ENST00000231188	ENSG00000113262
ENST00000231198	ENSG00000113272
ENST00000231228	ENSG00000113302
ENST00000231229	ENSG00000113303
ENST00000231238	ENSG00000113312
ENST00000231338	ENSG00000082196
ENST00000231357	ENSG00000113430
ENST00000231368	ENSG00000113441
ENST00000231383	ENSG00000234569
ENST00000231420	ENSG00000113492
ENST00000231423	ENSG00000113494
ENST00000231449	ENSG00000113520
ENST00000231454	ENSG00000113525
ENST00000231461	ENSG00000113532
ENST00000231484	ENSG00000113555
ENST00000231498	ENSG00000113569
ENST00000231504	ENSG00000113575
ENST00000231509	ENSG00000113580
ENST00000231512	ENSG00000113583
ENST00000231524	ENSG00000113595
ENST00000231526	ENSG00000113597
ENST00000231572	ENSG00000113643
ENST00000231656	ENSG00000113722
ENST00000231668	ENSG00000113734
ENST00000231706	ENSG00000013293
ENST00000231721	ENSG00000010319
ENST00000231749	ENSG00000004838
ENST00000231751	ENSG00000012223
ENST00000231790	ENSG00000076242
ENST00000231887	ENSG00000113790
ENST00000231948	ENSG00000113851
ENST00000232003	ENSG00000113905
ENST00000232014	ENSG00000113916
ENST00000232125	ENSG00000114023
ENST00000232217	ENSG00000114113
ENST00000232375	ENSG00000114268
ENST00000232424	ENSG00000114315
ENST00000232458	ENSG00000114346
ENST00000232461	ENSG00000114349
ENST00000232496	ENSG00000114383
ENST00000232501	ENSG00000114388
ENST00000232508	ENSG00000114395
ENST00000232519	ENSG00000114405
ENST00000232564	ENSG00000114450
ENST00000232603	ENSG00000114487
ENST00000232607	ENSG00000114491
ENST00000232744	ENSG00000114626
ENST00000232766	ENSG00000114648
ENST00000232854	ENSG00000114735
ENST00000232888	ENSG00000114767
ENST00000232892	ENSG00000114771
ENST00000232905	ENSG00000114784
ENST00000232974	ENSG00000114853
ENST00000232975	ENSG00000114854
ENST00000232978	ENSG00000114857
ENST00000233025	ENSG00000114902
ENST00000233027	ENSG00000114904
ENST00000233047	ENSG00000011638
ENST00000233055	ENSG00000085449
ENST00000233057	ENSG00000055332
ENST00000233072	ENSG00000021826
ENST00000233078	ENSG00000071626
ENST00000233084	ENSG00000079785
ENST00000233092	ENSG00000079150
ENST00000233099	ENSG00000008869
ENST00000233114	ENSG00000014641
ENST00000233121	ENSG00000084764
ENST00000233143	ENSG00000034510
ENST00000233146	ENSG00000095002
ENST00000233154	ENSG00000071051
ENST00000233156	ENSG00000003436
ENST00000233190	ENSG00000023228
ENST00000233202	ENSG00000018280
ENST00000233242	ENSG00000084674
